200000 1
189406 181469 169276
105506 165749 148735
175980 115506 137536
51490 191022 166201
199130 47174 182738
179430 121085 98018
160125 65183 102581
179655 197289 134351
180785 76712 111473
26625 107295 89818
58106 32365 41488
54213 120815 97631
151206 12707 6050
169344 82957 160000
7095 4125 144057
137738 78609 9570
199520 55960 65006
145477 193655 144942
191421 139824 87578
156598 164256 168721
110951 177960 132190
64968 155920 84412
157085 69159 91868
37246 64878 121124
16632 167350 149627
33688 67398 12803
94282 55043 37286
121566 107850 135701
148975 173536 171470
90746 105421 127773
117847 24452 30308
54410 82247 182429
54920 27785 23392
188703 49300 154465
1522 163948 125693
74910 57781 8949
105552 122065 2298
23881 65549 37034
161346 143613 171034
124379 122020 24278
1938 81434 167525
27204 23016 170768
120837 61366 165925
84274 168 20344
117979 34372 113258
87362 179095 119917
29999 61721 111750
63563 152719 183893
113050 129072 18
305 38923 130393
53414 24743 182055
96159 184811 132261
189939 78016 158310
115869 147316 155565
169638 87265 11121
190224 89934 64867
194814 181204 126383
32730 102596 141634
65490 102408 165324
35116 124487 158726
144097 113934 160502
140350 90348 171057
196234 106780 12001
9397 164521 67784
31650 110798 24644
165864 91356 197140
105874 50400 189786
194068 198404 20066
168453 4149 180963
41425 191238 69763
150252 122003 184288
191649 6825 146189
107936 179045 29658
141018 79258 135320
143173 15031 69083
151408 32297 55041
140102 169342 151219
152364 192394 52266
18937 100110 192821
96728 183445 34168
92729 75937 46007
88521 50823 163220
35715 29207 115350
123525 117119 35755
96797 112304 117999
171504 102529 157678
16589 174996 163175
34724 49335 190227
54475 171467 134693
15830 45354 105682
100178 56582 119954
25298 103181 115752
150816 8596 30560
49039 167667 45207
87944 195693 112768
187170 70164 46436
126140 197867 173226
60714 138380 155288
117007 27340 31321
95696 91676 116288
138478 158898 114252
80044 1127 34093
144318 118243 197255
167127 69878 63605
141447 84489 49808
101860 19253 164272
1301 60210 179634
162041 185268 635
133653 83665 18365
119826 199078 89080
83740 29051 30148
4991 102565 46989
122065 1963 178909
115957 183404 154080
166689 151872 23461
184857 36764 3490
143015 9914 73082
77373 129400 108545
51703 64000 179007
163705 177896 123955
48595 132124 1435
161333 26042 172338
177315 91005 186362
135745 123612 196347
27586 122740 29194
145198 47588 95502
177553 159288 156224
130202 56968 164785
15527 182050 180369
33365 163750 65965
10113 88497 90041
68215 198718 69903
35472 176520 92215
45152 73650 100712
53628 149803 76687
96896 171853 127438
103838 164294 23559
23892 149945 16281
66964 91238 127594
87312 92615 19559
56754 103549 59656
163279 44203 101208
120485 32866 187956
162130 178366 78546
89546 181519 21444
192264 153402 172990
161582 125153 62229
130324 162114 158921
24874 135772 107141
191979 172695 81892
154344 145317 145591
21111 2979 158405
165333 52805 63698
54464 34802 186340
35680 75885 119042
148040 27316 148287
113589 104044 131766
146130 32637 37846
85800 100987 113696
64444 88198 69615
69411 183218 192952
134744 77289 19795
155509 20624 110522
184815 91048 154767
147305 166454 186595
97310 44966 158708
22829 191340 28984
67697 182764 55512
150771 194588 197566
39258 56422 107923
87485 11602 7683
98668 105060 159299
152471 115522 42772
80973 74458 177992
160957 116546 178309
169385 26144 78216
93203 46603 49197
28315 187378 48300
130737 23356 159910
154958 70640 154466
45368 11479 38609
102718 111904 113945
54941 86722 72272
185977 19047 45640
19352 155592 40651
192361 98004 38887
27412 122966 58284
137040 139285 13427
92774 177150 195746
33187 149120 28271
142011 154423 51362
18231 188236 49630
78449 48218 126049
151014 109845 151050
143850 92711 15707
38953 132315 94080
172979 195518 127824
16543 89987 6034
150617 7975 55617
165241 28309 91283
84451 164490 127799
67542 23356 41054
37471 175864 83517
181454 53705 70992
17706 127136 31905
183329 44465 94345
8149 193626 5559
170652 122634 5104
72782 114592 118998
168942 11794 57580
74624 122576 144601
161766 116584 85227
163384 62508 99423
142647 113105 183326
160681 181529 19531
169588 129524 56699
194397 2595 39620
6399 70366 112570
126210 193656 165558
82985 147648 159385
52367 60841 47888
159901 99372 118425
32137 93612 157828
118807 72539 1342
120187 81308 158603
102059 157417 177298
169687 114551 110942
77177 6359 28002
186613 137247 43966
164076 161545 121472
181327 124634 187564
129574 167494 36863
95213 79122 134001
132874 76859 73275
2601 87382 111256
11514 136504 155150
11235 50647 35183
26092 96625 154332
146654 134188 122698
52393 89470 163912
198553 179342 120384
63067 96923 166460
162730 78557 90988
24048 19689 82150
37630 136345 165293
33442 5803 188853
22365 54569 153446
13113 109450 64352
3711 128984 51775
57186 118034 117791
12421 192019 69474
155923 185395 25968
29701 20780 192191
85922 66176 144403
125578 165274 111688
82836 124083 177231
120215 87031 172213
107490 21287 15019
24448 139584 140866
154115 19741 108853
146604 102873 63404
41320 107512 39423
53091 37575 180600
135666 183041 44445
139447 190579 29804
152601 145251 62056
159756 177134 142292
192216 17392 131326
127675 172775 173182
95505 155930 92991
30172 99063 38782
177882 162619 101649
1452 139734 196971
3764 5709 157342
57496 199842 30752
14051 86259 179793
142321 31967 3388
106480 181295 40797
59038 178290 29474
190590 45993 60597
139310 7845 79546
154894 140014 170389
20061 67943 197934
103527 182639 190904
95851 99145 52462
12144 40446 49119
195130 59137 131245
139651 66580 118929
67680 189291 140577
199304 137806 38165
7273 87363 105351
153425 152107 142265
26714 35820 157404
34711 25488 51727
76002 119276 196069
82142 64836 69739
177706 17965 20456
60328 58356 119526
98215 26174 34609
197180 7472 100062
2421 161488 98382
128492 50604 48691
65949 113530 168659
149624 127616 164684
54724 33078 42519
67854 121833 182032
42685 70625 122165
28622 54790 193966
46357 57855 192204
114589 157595 195413
32479 195380 27840
63486 131921 67004
167340 70924 161079
80495 58420 40347
177532 132276 140956
24921 144948 157872
99850 172478 19615
47531 47781 65468
128788 175393 25586
168481 142270 188355
31485 101111 152206
4668 10014 144592
93456 93054 166124
56269 113730 101294
82856 144024 121997
163822 121681 36912
158225 49418 58355
63865 194896 119338
57568 71744 131429
69617 80302 114293
193066 189448 55471
190178 76602 39983
61508 60499 183135
3127 188967 6713
167698 103415 125257
48661 150863 177079
26323 187311 25924
118865 134829 28436
102700 144857 154668
199558 56737 24891
121202 95671 62238
117834 93488 415
153571 33903 104766
137067 185154 159220
30208 170251 27124
113997 194914 89715
3205 67002 1898
97985 150210 90
11847 158477 70032
132318 175348 162346
185863 8251 21081
170304 173234 5479
163867 97373 117435
70301 160278 146780
34241 8946 180275
58767 175459 68116
57975 122396 16767
95075 66554 105122
159787 121122 118626
87695 175590 36314
37920 167148 163043
29222 20945 78933
144541 7306 94670
73312 84300 105841
118897 27246 83569
140209 145867 187279
51429 27565 137569
