200000 1
136419 24274 20291
170898 157658 109513
83876 176288 46003
43561 131141 144748
3975 113162 91392
129628 602 162043
161430 92877 161615
129633 86442 45626
72429 141230 195880
99265 156171 102805
20321 180083 53942
139484 6869 40345
36000 23271 146890
185842 130598 48185
123906 146138 113945
146679 143838 17290
162616 51807 137273
26829 156259 71111
54937 146509 141160
155799 120927 20557
99797 123391 180293
126478 179773 96032
70368 144724 69717
174717 56175 171557
73820 101999 154815
20836 101163 146342
116824 21623 183888
174909 131177 154321
137749 108441 66105
106320 81767 156089
45462 126913 140556
110637 185573 75539
31594 164133 155266
128964 1065 133755
113813 103418 55095
142642 12605 190829
10028 187708 35628
144514 89580 11980
66415 114347 57733
16789 118984 91294
21501 154056 151945
103463 179687 129037
21485 174557 149925
187187 197793 89128
6845 82482 119465
78120 150932 151648
31139 25368 196105
166515 14049 154187
152766 59042 42845
25071 69292 197477
61542 98343 55841
25782 84063 96202
73386 5058 14326
29277 176935 126717
142943 94098 198687
196692 84086 1893
71072 123450 38533
24883 98304 30666
23987 59106 178484
126089 48062 13212
13168 33844 6876
45900 84462 70253
80368 13088 46480
11852 37136 187570
44230 71192 153290
18171 138282 27077
83078 199701 193317
168070 158854 163302
9986 93328 79970
30525 164719 15285
415 19530 60836
84571 136887 167162
78900 65796 92916
14084 24052 83102
137583 199239 151101
35636 123519 190127
26411 185822 65680
66775 163315 194976
133466 149271 70946
145155 68852 105222
132192 140678 163082
119526 185189 132316
88458 131330 164547
68403 178928 172160
100821 14310 65584
3734 182211 20148
18977 98833 84243
12683 69901 115230
170176 104423 145172
114095 188421 61960
91386 149453 93952
194995 41571 175392
120707 15152 124680
91803 35877 162809
117701 56959 18046
118647 170380 51849
124575 95341 57371
94872 108636 50217
52770 153072 139004
77800 175328 83864
63614 135685 3168
60549 82595 41080
114716 124329 93548
149136 118072 64143
133079 189281 161511
92786 116466 110408
33052 159155 78334
106716 199021 154800
114033 41003 197121
191577 13444 160761
44303 184983 87268
53862 137304 33850
186839 47244 40959
25607 60624 157100
167487 64031 176079
137436 155731 140207
178672 197804 11699
20053 141711 142019
118750 188050 106223
189389 144374 27856
38875 177332 53740
150332 111228 103710
175257 1978 31862
60084 29850 153501
13664 47822 13437
158784 140558 94431
153435 11296 106068
143414 104473 150169
561 100578 31413
102207 148415 40806
109937 10253 122364
188376 57099 150979
14045 120603 108455
95944 179976 29140
151319 129226 50141
46688 77897 197854
60232 98399 122915
100326 52514 88075
52547 183968 184424
