200000 1
72960 145744 141259
40717 4666 108485
191204 36186 142379
52866 119625 34746
38019 108483 155444
70797 25590 144638
114665 5309 132426
125859 63206 129592
32469 131771 74681
53840 66176 179701
141650 31416 36015
121769 107246 36325
137075 96433 82044
49565 144095 64220
66067 100710 173721
62737 195016 186002
31409 165405 151966
114744 131614 192228
122490 125599 158089
4652 177565 26961
112080 165818 109438
98228 964 148925
192670 197885 92098
1307 142551 169201
19083 16575 178687
174878 93788 147353
166361 129496 70724
114385 22750 184901
193043 135973 8962
107517 52461 80937
162376 47881 61072
118317 166172 171164
87948 136807 36135
105164 186242 46365
8191 21737 74342
125884 99962 142793
152020 147900 157839
26774 187171 33318
181813 175569 113672
189593 165856 115932
66240 118622 95068
31019 198168 67063
99766 169243 76088
47226 148279 6246
65025 130822 91438
18035 195756 122815
105089 17887 144821
14598 95209 80057
161804 130604 83494
89443 118055 2800
121451 96950 36609
5354 140767 72740
180269 142923 136294
56070 182929 172026
152217 51258 63709
194459 112705 148090
17007 104026 137614
4378 149621 194959
163497 48387 51850
11913 132920 157450
17330 173715 112064
86078 178267 150944
13380 26410 64072
184539 72686 45351
116181 132334 23964
193924 159563 148765
159506 193032 21722
48141 20172 92961
53179 140453 126403
164669 5072 137976
42463 72119 133375
21041 143034 100361
131916 198642 38231
94090 105714 118753
115551 79759 127866
140888 51746 20208
181946 75660 15672
155841 199161 26443
27262 99881 14794
50441 129900 101992
96973 2604 74440
182420 14576 34596
22749 93406 114993
63266 5506 111680
101409 30029 58151
137776 91359 194208
63409 50184 160112
88114 81036 125195
144254 160678 125174
142299 178191 188334
197693 149247 74056
112472 116147 47897
118233 108465 182423
28443 9097 89152
36287 87836 198394
57389 69794 139003
22311 22247 139306
117745 193621 17670
85896 52281 124295
13691 86143 28418
78461 144896 129745
14698 102974 134450
169217 167661 122031
73934 125557 44735
131721 132022 99116
130570 144460 45237
130893 84563 119477
195966 162093 113028
100749 124802 162652
148751 84296 103039
135200 38468 104024
72337 113807 120416
179799 44317 50115
179810 124859 84994
9438 79447 181850
66093 4997 88422
139781 147456 50945
37167 155246 86895
190759 190183 115453
6779 108792 186598
118231 159715 126839
107328 199850 193974
130033 86092 157312
195750 68111 89776
94772 101056 61767
102665 178744 129289
119795 135648 2789
3750 50038 95000
112991 97552 40658
175935 151201 28824
132122 36026 183532
70688 117267 119148
160938 99404 16887
135495 7918 133334
137482 10421 77208
33180 90514 133438
179434 170604 143449
45187 48616 48625
67671 183273 90665
149780 157658 47456
97435 144618 176921
153088 195672 59741
91373 130352 167391
121117 128788 35617
91571 131839 161815
