200000 1
169125 9917 82149
6935 139252 173614
37178 99954 73693
60751 94791 45996
56912 144374 82377
150608 110660 29513
198631 195218 14108
194978 110510 113474
87258 184677 16637
154122 107996 191432
89042 45087 48903
167915 53114 31103
89500 120071 53383
20338 121480 29695
172318 38198 194689
111983 126425 156055
45793 23642 74796
57115 71126 76549
79834 21748 65393
23107 150009 45055
59076 126106 20336
44072 98514 99437
117634 45110 106938
107739 132358 158060
189954 151812 22552
59967 31946 66060
113889 35480 196099
114906 79852 72723
68578 193814 103530
116371 178315 116985
17635 22584 134447
35174 98330 181098
93250 27020 163690
101142 47265 11079
42933 126131 161892
16555 187516 182053
36164 179492 98461
24817 18714 48844
17576 51174 123784
54026 152127 123897
198980 34009 83594
37543 91714 1884
37981 199662 174654
135300 58512 89819
68645 58218 58483
56956 128487 105037
79688 128488 38444
182650 83100 146112
156263 167252 163039
16912 144598 151540
189509 21040 106871
26125 96720 185438
138568 72210 63891
116274 79131 50982
155210 189028 86276
193023 170073 136937
2431 28643 37459
179701 93379 69623
81017 22689 121144
12467 105572 71446
110680 29508 140580
144252 155804 75005
108666 94596 139000
109819 149791 474
75570 131313 116556
183517 371 93709
122935 182698 112041
23659 108981 174507
105486 183655 40399
95148 119957 141691
68573 179632 13040
164315 137109 131324
51208 128739 108019
104087 158798 79902
119487 46962 9906
186737 60970 173316
57032 120931 57596
146780 137899 5064
159765 103758 175956
86626 64291 85175
196641 148643 166448
91389 28922 90321
8380 163233 75898
196189 113196 199626
116901 192736 79763
9892 175112 149196
88169 82760 27595
65157 83250 117299
5130 173528 186794
95078 191521 89487
75521 114656 81451
74560 109538 150501
161177 177414 133115
61853 80403 37039
89843 37317 170174
149757 31337 84695
125100 63274 91275
191818 167786 159808
2925 169238 43947
151590 25972 19325
62687 38846 67166
137287 196212 94808
26483 54766 65557
167714 73072 41997
36061 67649 94265
54829 4414 35596
151032 131563 130851
1502 36490 144570
27997 77616 158306
73179 54996 48624
73771 133866 18488
160249 165552 20155
31773 192774 122461
124423 196996 138202
30414 14855 195771
23182 27533 183940
82540 76098 195888
154790 167962 30367
47080 136289 126287
196657 35727 11338
63335 21793 138015
56633 156580 80596
1610 110547 157274
29056 20580 36226
28334 173790 161135
51815 27439 196301
55776 66747 183361
24874 165304 47586
166092 156408 65447
154737 60359 61472
70076 147702 115178
149881 16695 117917
129827 197163 31817
160805 191225 168738
175575 162273 198904
70470 23568 21034
118747 51957 21404
110645 65363 2727
60615 63833 48657
136820 45295 122365
64161 62546 55396
129804 61090 102213
163268 5178 183578
85900 80833 77260
59766 153471 169383
64438 159155 109393
198987 108258 17080
198722 103347 74762
183082 85306 130922
196396 127570 60640
168409 135407 181712
96483 26546 140974
23287 112447 7473
161357 126732 38278
195886 124475 76871
172187 125739 33644
104236 198155 57665
169144 49199 72409
66553 18854 50177
163269 128843 93241
132294 22171 193759
74229 88776 52653
23507 199756 15269
104103 100224 164106
105523 133421 152466
70989 25763 29400
142677 176329 193175
