200000 1
88127 7734 141985
171843 124952 147350
147318 61373 76035
182612 75162 172690
117973 141253 166407
113943 146164 54164
17338 159017 172714
128745 9645 173587
49370 103099 165630
157373 170111 184283
47657 78336 51305
196422 127385 1804
105981 84079 97699
106956 51166 198746
173207 149941 70396
117140 131876 145867
148113 156851 167315
148106 146998 84220
47491 92927 132064
163489 122643 18525
136471 190111 147755
160961 111660 124400
85770 13393 133266
102036 138409 26446
115335 16582 44167
144166 2981 105506
161174 17314 33744
143584 102510 61163
163982 77182 180422
172016 1286 32382
119766 15014 79382
60760 120932 78851
162520 71772 27651
70238 52980 188659
185197 119251 65314
15075 122195 22880
104407 9140 85340
156508 110996 100397
26923 192476 130607
187030 47741 153682
92930 109724 159022
44698 82762 104473
130145 70328 7420
150320 104041 191716
178204 25577 74517
120299 120445 106085
61188 33499 168710
15786 18076 72739
88541 188463 146928
30679 174673 158588
177992 184570 145929
199832 63706 14173
92755 139013 163162
188561 5034 30604
97850 97547 67650
88298 62441 112543
154252 124222 146545
189557 76719 173890
95747 85633 132078
64001 60748 40309
110034 55279 108946
45756 165444 114444
195448 163923 182987
157005 57611 92653
187435 23150 37082
104547 168013 171925
133177 96885 42389
10049 57961 157780
123295 197456 149542
136803 192112 41164
81316 33564 145993
161923 132075 68342
37273 125738 18386
128150 61971 158621
134727 87678 1509
21936 121367 154272
169180 29200 21052
147267 54425 124020
122718 70158 60837
70742 19953 38624
143074 133593 68481
6337 147945 137152
80398 71811 1607
121075 132031 123907
103151 1879 61886
64796 65894 77037
91133 173521 32006
52983 195909 190166
28214 23074 157648
158284 11830 154280
43822 41390 96417
49629 116936 6756
24658 101965 67476
192345 84286 23006
109031 42957 43733
88970 29454 145277
173254 25774 182758
76228 89123 11964
73858 120165 59293
26621 194908 110700
30714 27994 112804
172941 76874 26736
173344 193001 93688
169530 13238 18367
150118 186789 130027
160374 61720 189989
18592 127121 52259
52841 79585 87746
185207 6309 97880
92665 108274 41993
75564 57551 159385
50877 45859 194755
188930 144431 190344
142861 100797 22538
133881 28761 84185
183623 190272 16910
6468 184919 85912
172351 15454 92051
152932 6885 88032
178791 194750 192497
44919 93427 9764
29670 54778 191187
194458 12967 23785
70162 186977 154617
34712 160536 113226
55739 26294 1270
1720 54996 182835
153332 110191 10802
59802 603 85671
44913 118134 51688
136768 36577 107643
2502 189612 64937
76904 199184 51992
57393 169185 136344
166309 187907 26876
130939 47517 141421
139724 72589 90298
138188 108635 8946
149289 32624 178485
135607 176840 74120
92300 129702 190249
61095 125704 143011
36050 106332 43939
111815 100594 179338
5952 86834 62596
151736 178127 157272
9790 8060 157953
86848 159263 190590
194811 141764 192166
76702 102931 49086
198037 163013 185550
99317 176020 112817
24672 86770 100845
83918 27451 152067
18492 118317 143239
187692 59031 123314
6469 78544 176694
71517 116138 75666
112776 42216 83111
139518 15020 68939
11052 127348 143069
175308 101383 70425
54390 8810 103789
182574 97113 27276
181751 168499 54401
29130 136437 123142
101397 78890 183381
67129 124770 10111
189127 37538 120765
50843 124570 1028
107571 29789 94301
68768 136909 110260
112942 166933 10031
96987 82524 138370
299 164598 110273
51608 145822 5942
82312 69282 184372
91008 3486 127532
125004 10028 140606
187823 173466 160147
199863 72349 52009
35100 48774 115438
22248 56627 189586
