200000 1
192849 64359 35697
61378 107402 72162
161095 192025 182076
95887 178661 178995
169568 98991 161634
17728 65766 37167
119159 29677 57580
140118 40032 167616
108615 108568 43782
95025 170414 12660
3484 163902 5567
20623 69805 3390
181845 92204 135117
25982 120637 162483
66213 29046 16519
188758 90948 103567
133050 306 81449
17810 110251 11118
106002 126973 36435
58463 133919 191699
17391 150516 137162
131626 97873 77988
154757 121148 5814
171789 144631 175339
70610 181308 154467
152468 125833 41111
101731 195102 86656
197932 135108 151417
115710 38801 51874
20742 193066 72
63177 182473 30274
128138 181952 196061
80676 159742 27003
191037 82703 170871
163878 94697 170509
56905 175524 178617
175231 138378 111197
7715 179793 139303
19424 75557 195314
76101 139049 118189
118517 142783 169402
145821 11399 97240
160755 92326 44099
53636 61320 178266
58259 47591 43778
5851 115340 110986
102411 115798 195599
21820 103481 107490
135510 102857 60263
97672 164856 152383
84385 181149 60777
64378 85494 106917
86459 48368 162138
138160 176677 28473
162867 149541 25057
105764 93176 39813
144833 124067 45579
28291 60330 67767
152013 141014 124552
9745 82232 801
85340 187565 169708
4187 178978 16763
66819 18138 87599
114724 81326 112413
25262 37013 111918
112596 84261 141126
108440 167193 186983
160796 138004 189976
66879 1766 166465
179065 128589 58456
179173 31549 172738
70538 68899 120755
152358 95399 136919
167471 37490 185844
152934 96047 83279
104444 38612 20175
57603 5411 9184
83246 176812 37274
89362 28695 55521
12483 52448 189454
183621 82017 39246
155990 119511 164426
17764 171358 122824
150639 118399 79632
123367 40812 94162
114680 35401 22599
117214 7086 178709
157816 98475 59383
107816 177548 119261
18310 37469 42576
20759 60144 185113
159030 10013 94115
100347 166281 105119
37081 38827 167911
172305 58444 33829
129639 97101 198262
135693 3502 140041
197651 38860 10125
8631 187947 17163
44605 94838 23311
183717 107651 19662
81095 195034 143939
114884 26615 49754
5985 56655 190738
142289 59600 158621
154895 98413 198218
75065 165209 14565
92714 104657 68701
30946 92576 61863
146547 110238 94434
59728 61561 4348
125011 73911 58899
36747 61499 143519
123294 114182 42382
90371 112704 32240
85465 71416 124053
124177 49897 140979
160424 188031 36685
186048 147481 158226
177458 105487 74946
139291 133493 139095
94078 12065 109858
5079 37418 99955
115600 150514 137342
71739 138663 81658
173941 118213 174412
28483 40414 162405
91244 137501 195239
73189 3464 11470
129650 152324 144845
90626 110302 123319
43420 176520 63904
580 157344 103428
39745 169784 176422
121630 147282 56700
91295 80555 50186
184624 98490 112908
44734 101049 50264
73244 29860 181444
147945 150656 25348
34706 133534 198295
198701 117728 134180
189704 28412 152415
26651 117695 143985
71492 84565 147608
62953 40903 199499
82204 124804 56161
148641 156131 91058
8590 23400 143422
124584 172997 96077
121268 6692 77976
24785 1251 2663
108500 42272 132731
112025 14645 2221
52448 55238 160214
69080 133049 156785
57169 87749 178111
184594 126448 118442
164856 175058 161389
92896 87198 127218
68268 150626 114876
185322 68237 132743
19351 23986 75244
140951 180235 23306
31665 107007 86178
196206 166887 110275
158349 195726 28070
105749 133304 120603
1056 28325 47204
130191 126550 40032
16550 35216 18603
41441 130975 125892
126855 152797 193841
152156 124723 46495
48095 176160 173644
101476 63161 85929
97283 140912 149050
90705 123672 54849
6934 50536 180506
132830 183486 70248
122190 42791 69041
81683 146333 28806
191112 19600 4647
121808 51689 116708
176897 48971 123719
171388 1115 114481
196780 70082 6786
110769 61809 149118
34481 84709 115116
24035 108908 195393
48294 77478 197886
61326 42640 139798
121356 111422 58003
107373 100967 53945
138680 30374 177515
82175 60735 75597
89446 190751 193706
163958 46951 152920
61684 188843 11290
144924 191734 139908
58568 75409 162533
180150 59972 185312
41146 13149 144860
58399 171439 141342
107936 129565 130803
114916 69528 29778
169624 15269 64962
191978 7075 173369
151777 50444 75653
74436 32187 182831
21844 53229 193053
174935 91147 104312
170797 48231 128270
78439 145670 123064
63209 84702 152767
49946 178847 164411
131892 25399 957
95356 176722 174126
118527 91168 92983
104429 167962 78947
101575 190981 21443
109806 86840 163218
195400 28508 98264
62526 190771 70610
47611 63387 138450
133289 190610 79524
2895 117372 15922
175595 84324 53225
99520 163200 109659
91330 100856 21734
150677 54313 141654
44623 144165 12167
169303 59326 74831
192890 69956 6234
35795 133259 85141
165699 7792 31760
143688 131614 84894
148134 163917 195903
119752 161931 103297
183359 20991 117794
187695 76521 199930
45628 33774 99543
77317 157715 35689
131622 123016 67424
5514 186409 138579
175545 124607 120739
187544 103052 21664
24977 102983 134826
129682 110373 138075
183763 62490 1060
108546 79902 93685
145565 116596 180642
84963 95719 195
105407 142550 116507
8589 153203 24763
32794 113543 150824
192486 152696 42811
189508 77774 132744
17082 141683 84354
84803 168506 147166
6483 198946 86197
143884 47386 85998
35874 28168 116891
172714 18309 196963
170455 14700 196514
41126 173908 173260
34617 83418 84376
85616 4387 155739
59424 190176 43826
44757 163987 163045
168837 18450 123912
61125 4683 13988
189409 35272 104983
80196 122802 94712
37992 68315 98430
138996 15927 34465
198470 74859 87681
187826 149962 11911
128894 198363 14794
63903 54240 29427
126848 50771 126947
165538 167026 113043
54668 193790 19772
119383 83006 102778
62418 134154 49707
188278 130693 194781
108138 115178 160295
191786 21644 80727
191671 147287 83405
71548 43227 189222
177789 133003 162972
54697 126913 134123
1637 196740 148408
176677 161933 50414
80388 3975 122538
25637 62678 195224
131312 85915 55646
63128 118069 151416
167106 65290 1507
26662 159942 198143
91792 163299 84719
10462 20523 191555
145676 132987 5913
107330 163784 149504
19328 67623 6109
72111 12488 18066
60532 73411 604
90695 102807 145788
148531 141678 21337
167966 175461 116900
181202 55948 132093
94476 190697 29012
95618 137091 178707
141706 75100 7739
48048 101566 125773
190968 162490 125098
3857 147181 149053
68680 143045 116696
2764 31043 190173
130526 2113 53535
164326 27255 33352
6566 126905 6012
102076 111043 151166
32248 83577 95058
132986 51368 198180
43414 127249 162856
166269 73512 183105
23929 155033 61286
173161 73867 193731
57681 59879 116124
45006 161243 189176
106777 190298 131900
193927 15847 59605
78880 40787 154651
171153 96964 30579
198031 25783 131060
72781 59015 87372
102321 176046 192740
131770 13708 154050
199892 66663 86831
101834 72434 173849
45370 154514 46714
99832 187421 76856
116597 28964 67407
92422 2355 40493
123659 39063 62492
101069 161312 130918
148271 78375 16756
125571 8402 27320
6845 34134 105740
129156 176637 25051
62099 44904 105279
19009 3223 80491
78623 22952 84747
169819 30941 60073
46737 67426 171858
110045 189197 18233
163175 71207 110746
181467 160810 82722
112418 100812 30093
77378 68668 131217
136055 40874 59450
50221 126477 137621
146377 30240 34642
97200 150316 168484
61369 37388 65068
54225 80622 115797
116370 113878 143745
114133 35624 93733
18423 173094 156272
12524 19510 39026
57050 2537 154235
161470 159736 153027
90053 48655 13065
127293 180047 18941
61930 10064 79458
162299 133860 133487
181840 23778 194614
156122 160162 147208
190590 81413 32854
39768 126263 183323
184760 188855 34617
26581 78359 181154
102276 84416 31609
52621 32825 95544
23644 29928 159507
23411 157016 107550
107128 42236 81131
11152 134387 77879
127114 146317 41478
176551 167565 11723
96163 6192 44237
122867 191662 20296
74373 23103 106896
155507 127968 69884
92830 159510 128193
19840 35058 173212
73113 76439 149685
113633 1657 117505
64983 68263 118631
78457 82186 83302
92614 126894 174389
167951 3010 93099
17970 167707 141281
39773 181886 162581
23157 7070 7185
155447 182243 147019
134939 185964 85519
128620 91159 28443
142052 91263 28297
6817 159174 197619
133401 46867 160402
13176 80542 170408
32050 192938 152671
199156 133843 56178
21848 83913 32396
47844 115036 178862
26911 119929 57109
153852 3060 17307
161408 116807 120605
1282 179418 182045
60194 124932 191658
67473 195281 139710
19047 179205 16294
137554 119072 112296
43837 16484 148768
109885 150932 54508
153649 170429 82121
151583 50233 114366
185834 108850 36856
191060 15077 34102
104333 75368 133734
16676 27821 12304
191612 78728 40243
147423 164526 109741
192475 6207 168863
84220 95173 24656
67644 80702 94866
104781 49687 184354
98446 160890 129044
184022 22922 74287
165686 161453 6293
43759 22794 1063
37586 184851 168359
182252 5189 68318
57926 92206 189055
182767 117231 95883
158956 70275 121911
92265 126911 24973
62618 19995 22415
79892 11376 55649
81059 167747 63464
33134 121985 40557
117000 81612 19271
9251 195958 178361
55969 20363 81560
138067 129300 124273
64015 191578 120489
197267 78825 154788
107142 171221 107690
16741 114689 147272
123329 73886 4404
183651 6578 43187
77774 14682 145535
61790 110738 184099
62997 168370 133354
138252 155707 61816
100032 116051 162806
103702 22926 16821
256 54894 107019
153358 19885 34434
165310 174457 186227
167492 88319 28077
181934 182507 105050
93224 19503 46948
130159 19844 126164
157110 26158 24508
141712 30339 5847
100735 76589 20270
184965 58286 107644
109676 190884 183892
152191 78798 117954
70480 62094 164657
48603 92912 69067
27223 38378 194854
29124 163173 191710
35880 35452 138814
177030 29058 91043
76528 173449 144227
52534 174241 2218
162185 184287 176870
50528 31327 13412
42466 188811 72507
31084 3036 149928
1112 109984 98810
113434 196670 54960
146761 8503 177248
28539 115502 6937
115250 173481 185996
176338 61465 75943
136186 123607 25794
112320 98096 196734
41434 148259 197291
71170 129192 78442
186647 6580 124435
118930 128059 178136
110469 184950 114730
192202 42790 55131
142381 129495 177476
69064 100969 199720
109142 17292 93401
190806 133386 42074
12387 150986 190149
41060 55762 86255
102348 191693 30281
103953 154830 95816
17849 44948 149448
181940 132687 16045
89915 78754 102987
100327 71338 197447
9521 143039 159870
110634 123257 29413
147790 167926 60912
36919 87961 4279
14643 196117 79255
29466 152490 51094
148138 15599 116426
116678 192402 178618
142206 132381 172229
54125 30586 116994
49727 28537 51240
66108 128207 117040
103868 138657 83256
40561 87874 83498
102643 90042 69597
191618 71945 30267
57031 128491 49955
82895 112668 96527
43220 129757 633
120021 26552 135226
13463 27714 28084
92320 46112 4786
167290 20939 190797
94529 74839 34193
85646 77424 64351
123749 82471 48916
181267 147308 158634
170014 56605 161438
188320 78655 1875
76538 123850 161654
24956 20650 175841
142722 126724 144388
21000 117686 148162
188113 84323 38552
159747 5998 112004
80894 83076 55844
52171 45024 85660
137436 38217 179197
110463 162655 104354
175898 162968 15325
128476 43652 186131
89184 167768 99620
39580 163305 186318
187149 41079 87058
153551 93293 130776
196617 40166 51471
192893 6195 107864
48824 47323 101796
30652 115042 108443
164233 142030 116223
45951 149542 168017
165273 163836 96179
111459 190446 334
187043 105831 97653
172843 90604 47114
194675 144725 121696
48922 50904 37090
159835 163149 1650
39671 184301 38804
190391 155869 25741
107824 75179 2119
19378 16342 154551
163407 129235 61825
27989 97998 31962
192802 161326 118255
41910 129693 65797
163069 175559 123488
129923 95840 117225
113940 112620 74058
182156 16826 174428
193986 183217 78596
179458 14798 195994
149003 127148 154378
148037 196422 160383
156705 53306 143165
25819 131151 133774
153673 73273 16672
133871 112987 30189
124775 2892 9628
64101 101405 35303
121962 78490 73981
54299 195728 148392
59999 85839 163698
36078 169393 44677
113624 67546 95505
162441 48576 143921
3542 150445 182160
92626 30019 158857
68840 193857 177933
176613 159300 46601
146228 22607 193224
99127 63374 84949
111026 179159 175012
119249 186803 49585
180249 156317 77801
194563 329 26377
136685 59111 192133
186020 47720 28650
15159 114049 168710
3574 46510 43975
95892 45625 75553
199335 141051 147701
169678 67043 83887
175786 191477 180015
67107 104341 167851
102679 9605 172434
199058 62956 198709
1989 34585 191266
76405 2438 34642
60797 34336 59588
8232 14598 7465
128535 93969 54850
92155 196564 143879
125737 184612 2250
127249 58266 114652
173380 30231 177775
88994 171528 182396
108306 58666 75111
169309 191504 124000
139486 34019 65867
199966 6762 127842
155177 102092 97242
170385 12946 85316
63650 42928 31606
144606 182597 42218
104958 6497 49125
28540 120648 23835
90052 60661 80913
17823 125217 33220
75106 166020 102473
94182 46172 198645
35842 8492 55934
158664 28871 126433
183927 30605 195783
75049 69558 154467
199025 159502 161501
103634 15232 50676
31480 141398 179679
160737 5695 186486
169774 38675 171024
125817 196244 7212
75164 179831 83156
66889 88546 29759
46680 57205 69302
193531 29326 133883
43377 131657 17381
183157 28037 142991
169097 76077 103859
30694 22966 54865
38728 151909 78421
17365 155476 182392
178314 117876 82661
82976 133973 135328
172599 52261 191779
2584 96949 45833
165592 32515 85552
46829 117684 15704
189919 143520 16465
42455 136852 65301
170179 19922 122866
153895 161244 107692
130989 71665 7264
153504 181464 152172
196145 15451 2958
120724 134102 125323
170219 136177 16209
190352 76714 168223
11517 93463 172836
141976 116459 742
38432 79287 128933
124875 175604 16575
31066 44735 13334
146763 158372 163695
45604 79646 99165
82783 37150 142558
149645 118347 111812
92013 78922 163287
71570 72446 167289
164082 108626 119563
111168 166069 119183
182460 5350 132303
142572 60785 102972
167995 135672 45273
28176 119606 31513
78716 34241 148999
99028 47630 196709
118182 87162 147800
185824 26823 168002
122776 73124 27312
102436 163120 189623
98907 10945 178137
141919 152032 178284
135813 182552 99709
21053 180848 196081
60566 119029 84909
176167 97724 43575
161813 108070 161245
118489 184357 60949
51921 174975 54501
196127 177873 67268
182652 73047 72769
121783 110826 135652
183239 9033 162066
180735 111131 28661
76705 65844 6620
178084 106711 191647
81323 121787 59270
194463 111890 101610
87883 147270 183005
10750 98053 10630
43733 198463 145680
68135 47470 149637
97964 179670 168949
132145 84110 52956
131470 93886 155587
14762 85609 102054
73331 174509 94934
118047 89097 150881
58629 7712 3375
4600 134844 97390
95667 46869 100465
164857 191313 191125
132884 60750 37029
167377 134751 77823
96129 19605 40567
11996 114623 35194
1791 194675 193270
116812 70349 38137
2784 41591 188568
128815 149994 44690
76355 109173 109876
164609 77629 114750
183637 138948 110150
71063 23725 116252
126354 11327 161582
186612 106729 36590
195157 120261 39409
6091 130528 112602
52440 196858 135479
173038 48713 47402
74026 97540 179979
18670 193501 56396
120217 7438 198750
148056 50712 43348
53533 121864 100869
149356 37243 16565
117449 50405 34230
154576 34125 780
133616 179483 142351
129790 111253 82837
18464 2279 9487
132015 167522 53043
171679 80006 21339
139533 132612 158828
501 176829 59707
125285 153552 34603
178464 115539 5018
92050 161247 47357
53659 56337 162377
171072 136783 87764
42022 40073 67132
175135 184641 169991
118558 147212 12427
168293 54169 8720
90401 158386 140467
87406 126978 110028
1548 25238 9363
59040 106087 45183
132080 110616 39983
34589 2939 195790
152775 5849 171633
90960 17906 151874
100922 51714 40803
7865 1606 94732
133189 56189 39541
109443 149619 6395
51375 166714 124285
57873 113082 198471
8734 166828 56498
56405 23010 21194
1126 20298 162865
43122 22578 1922
170585 45838 115769
15116 74169 140753
38007 111225 106414
168019 16455 40957
53485 75597 179609
105864 135985 124528
124552 66834 136486
67791 107088 171704
182694 144465 151972
51165 199234 41672
28582 29596 66505
123376 100264 156918
103155 162500 110636
64686 24039 169659
192249 83681 39497
157670 67815 20534
187105 83727 154177
142685 67095 164393
41911 185323 98839
192922 136679 16634
140606 154713 53236
42904 59660 158196
197684 179649 105059
163199 186815 145092
15289 88014 50646
3073 153214 132284
126402 172718 1503
98880 152138 78227
162191 103381 20024
46642 68968 174946
35345 5305 179516
17573 158880 126824
187098 143191 103851
76095 191169 143624
122690 125997 170794
108905 127003 67206
109193 53630 108544
73536 118915 188174
161844 124113 107995
154432 109906 23661
99698 53106 11785
130822 5479 159765
8404 35568 66239
4176 168224 47390
197692 101661 135766
152367 171109 44159
25953 109458 11592
9638 75294 99673
125936 12264 77495
164310 124279 180141
179712 34111 102503
127736 53155 178208
161224 150651 27071
49487 166550 135998
115970 89474 66765
25386 152714 64373
21119 32639 190783
120466 85243 49557
37218 188834 38698
57275 86507 123671
167283 8350 179462
181888 78303 13587
4383 193322 106735
36478 30111 151688
197907 52993 56230
8615 169338 67224
119284 137122 190479
36026 195904 78921
91082 107536 59633
99785 128582 130181
2833 12562 75769
48776 149862 167514
128857 57332 132855
76231 90556 59836
41010 199045 63518
152762 28266 48446
113234 165464 116296
62093 75988 24157
66845 171395 53681
42852 5221 73397
183907 175330 47799
52201 189129 182857
13400 171797 91233
147610 46833 98943
19726 125757 155732
88704 187794 137890
167270 115139 92575
97091 30054 138015
3746 192978 184881
152316 118697 125192
169343 53400 155741
28341 22237 197716
15013 39305 25373
114240 128327 196189
77938 199708 40972
22644 120303 189792
199832 118028 167723
165112 484 106112
19447 12952 66909
72248 78966 147076
194445 54211 127530
166288 95674 86549
20504 9876 111616
28988 137162 82945
140094 113495 83693
6568 19650 8123
47191 33243 189478
33871 143300 97432
55292 97331 52868
118015 26741 124243
64466 104629 36994
139933 197374 112010
169686 133949 139584
149538 191243 116030
168188 22059 62723
130041 136783 67415
167865 80929 185010
15313 108223 168414
56403 77510 70811
136517 47762 64642
42711 65797 136620
161895 86152 140180
33514 76559 634
126733 176288 185546
2898 37013 13245
82158 192031 151935
73584 23246 41874
31542 50064 94513
67122 128183 147192
157202 80703 128322
10837 32398 87891
80683 17725 168824
150957 124631 4205
4694 157535 104958
103975 161943 126832
161398 108607 130593
151812 603 119853
32280 50745 88275
14447 112434 90392
65465 84207 173354
34726 50095 166921
168835 129222 13602
188104 75752 42300
112008 133671 119383
95250 25850 118866
141196 121919 32717
6241 179074 7502
161785 13503 107752
131335 144101 85913
77521 124572 50420
20315 109897 75455
17799 30992 55134
63972 60634 19056
97472 119959 191032
129335 13638 184192
74698 82931 161529
126180 58945 178854
109698 39209 8251
98922 141826 188481
42603 62722 81404
161339 74756 37902
89944 36939 28637
158352 125062 52275
19874 173013 68838
39594 67083 89976
190935 73781 106944
194710 5403 97417
81158 77637 163577
17330 39872 75637
116031 34402 83396
101122 74250 18290
155616 128812 40310
123160 97356 197782
145323 179593 63050
194772 24988 153375
24405 149601 126494
151026 8407 35309
77059 51491 118964
96318 76954 12803
142290 115199 1714
138973 122826 126217
4654 111211 189282
31662 8590 55053
34209 188191 148467
109678 122895 104189
75272 36504 109814
150607 198655 19054
140952 101400 68577
75867 54543 75801
131657 16676 164496
156228 191479 153624
77663 159237 79423
39007 60466 191278
116044 9736 108753
133221 165951 118972
173595 145150 175052
167908 130401 199437
22976 197309 53083
92543 159136 97419
193133 138204 68875
179622 118534 80839
82267 143547 183374
199907 135203 19317
81352 26681 22907
179930 41290 160365
169247 28540 99275
190544 179282 151020
96889 24941 41886
73583 142037 115153
135737 34553 178676
65719 30964 190624
123891 143249 55605
51817 180881 181122
180670 199275 79146
73158 172179 43203
84073 181182 64449
21315 179814 106707
37235 57482 16076
99800 59448 59654
159936 37966 105474
36077 193597 150996
74284 156560 182525
148909 168684 35929
6704 149913 186107
74683 62273 13334
32460 101558 176094
33784 129401 57326
57649 16184 142316
46416 84376 151530
56676 177461 123535
4304 140198 132278
19929 9541 23829
132890 97261 117153
82990 187205 135729
181271 129085 93153
121431 189591 41976
36237 175785 102541
25250 32992 118630
170126 96904 102753
103863 181001 67735
44138 168692 4157
43020 101759 174222
191093 27918 32038
73015 127540 124081
18740 174200 3076
43054 123867 121610
17503 183449 2851
98546 108463 91592
82012 155421 22450
177552 113069 199292
40437 26995 61638
85275 18837 61085
151164 145293 144920
35959 85293 147524
124112 150627 92611
57121 112958 198000
35817 120432 138439
111793 123605 91268
144894 12724 158153
160988 45891 178244
65945 153264 157904
123321 114014 49180
115582 87469 116618
161506 157054 4441
164853 199605 149253
177579 2304 73197
189607 142744 175926
61683 88071 5679
55729 41129 162677
78781 195766 47577
161624 35007 150207
97641 132023 154248
136078 58357 146739
78615 44087 79936
142861 61737 140374
188369 32615 122214
5001 162240 113359
161583 101309 56708
173647 19233 134891
185422 84721 21320
45432 110838 176090
144402 94016 161349
102702 90414 16560
182489 154157 164400
108330 77118 135205
96263 11643 82916
21299 166683 135382
168072 139956 16095
49507 160257 27521
165508 118437 169731
198600 197679 34381
109048 70751 140950
65887 87657 18816
74627 169400 104066
126272 21237 32327
7054 58056 116181
185683 29982 14065
160261 156845 156610
135665 55028 113588
60400 180807 194143
112610 24586 146087
40266 148860 12453
16461 52855 135302
186627 175797 175475
68448 2134 45554
102827 32223 148811
16902 10438 112942
182125 62188 171604
127414 93098 141091
107644 131343 81430
172776 106217 130973
64640 194436 125441
19517 9519 89867
24366 198469 130342
196143 66411 28867
99337 94678 195900
86453 38799 122299
67172 11514 158493
27554 15443 5009
54231 197819 1798
158545 194803 88005
159942 192614 43418
147384 178860 102778
1724 50380 170016
111467 160323 55928
45809 103235 160577
163063 158334 106349
90696 189795 88651
51917 73128 154919
189121 152266 183024
37466 34193 183195
121315 59416 113927
75381 187660 68770
102122 156788 199754
94884 69680 887
112160 147909 12055
183840 59288 125882
10553 139193 88304
89271 97379 129392
183007 199489 56890
75125 184052 94016
82009 61139 149506
121406 89587 80759
61741 74471 95091
89160 135242 74373
106365 9595 189665
144763 150504 134910
115368 153039 198273
142985 39298 103323
112256 184618 47470
59782 89165 147766
28600 87507 128870
14623 139461 51921
50097 29464 167691
183971 99626 109968
33876 59339 191395
46096 170622 156602
