200000 1
71025 121928 122062
32373 70078 24298
143516 57504 41098
125131 64287 3055
95832 76493 70822
57272 110275 160396
49997 122756 86036
124862 106402 73671
58151 64928 135180
44546 71000 16745
136680 91806 155081
195860 57702 146111
121081 166306 94218
137651 111471 49306
135617 158513 109203
53995 194748 96144
198028 12213 91882
156760 150137 55609
155158 167356 8986
30158 182645 6834
167114 56569 166003
132082 169894 92189
46383 52034 140808
21191 169571 59423
39753 163216 24175
120604 114344 61729
99767 19202 171013
61409 112789 147024
108303 198490 171816
124489 13423 104158
179625 161278 183419
108081 128158 140350
130704 121528 189477
99316 25517 103851
20464 190071 164306
70208 113486 78690
99996 80844 1520
42062 144339 64995
126854 186606 111028
165601 42934 48052
166196 150390 72403
195785 183506 116190
137783 169188 193801
111816 111591 1070
181157 179224 55253
44105 89434 46645
103725 115417 89211
15000 87154 67145
127204 190674 75328
50941 164189 6658
131305 26384 23730
8649 172969 45309
54501 90693 149022
127901 180235 188445
188181 68552 101592
62091 66395 102597
57481 12883 121590
48738 151574 165407
157572 109124 79253
187147 107547 37848
128390 130844 75219
137732 16303 38369
127280 109059 191059
52450 40249 186800
129514 28418 15164
37078 148486 181373
14800 133255 147770
168004 197766 47109
188488 42597 97660
72885 117581 94731
151716 178641 138868
23758 87251 122194
92870 176870 28506
71825 164468 33124
3212 135586 194346
34031 64561 133134
149530 114983 104929
183373 16942 176865
39201 58107 43523
162911 170802 10995
93705 16776 87832
193727 121770 192220
75106 188252 134251
70834 75109 40890
29684 30698 65546
157632 58585 71917
41457 100808 64585
14931 4829 8027
69447 99183 100223
15415 188269 36397
59690 132671 69126
179815 198122 176656
112539 126328 64127
10430 177687 192950
92147 91649 138508
147903 175837 62546
4245 177060 88533
126441 175751 94176
147862 69712 59524
29578 46983 198938
18667 184470 134664
142243 179823 16644
52513 197613 89046
197756 192121 168993
108154 2415 137891
147257 21248 44859
171542 5529 82027
151666 965 22943
21728 80399 2350
122168 118827 5982
133012 150229 151277
106780 137914 46990
164640 160343 184049
179915 44512 121415
183247 108770 76037
129442 17003 159207
135449 38633 69815
147726 7760 84942
72419 119809 127643
183318 8040 191907
105331 103333 47496
74417 178157 19021
20639 72626 173465
80101 105474 111738
143313 51436 37996
181323 7272 1819
8477 48248 57767
47390 181706 59942
191368 106016 156334
166850 35954 174355
121116 150674 180270
176394 84945 58528
112499 23329 64406
119900 5307 62029
15305 93058 99544
173383 151272 189409
106754 30737 32877
72334 112181 15395
129193 175562 61326
25914 13601 192289
79577 192400 149243
25918 118096 191789
3559 30377 148536
187042 89996 102810
72709 193407 137803
64220 14399 14660
182351 173089 4544
10256 73017 27717
176355 177472 188389
20337 54832 174273
101255 73522 4558
2508 47483 186715
45578 158835 53842
157817 32407 146621
32433 75743 172236
114189 34594 51413
194485 187513 74651
34315 121443 120978
197843 180392 50338
165143 16128 31851
130929 156212 97545
117909 67653 143832
8594 23693 82042
144368 139108 172695
128967 38597 189924
43488 72368 183656
54491 28433 110780
49233 181345 118226
154545 101771 181687
28213 61395 114652
121289 134259 177362
15045 36358 162836
179447 169513 114954
165270 76447 171340
132948 43061 168740
8505 150758 128791
61989 48768 44390
22159 100487 188305
72681 48024 186140
173096 138513 87637
141447 195056 97300
50671 135545 100612
140352 16349 122082
76427 170968 160452
114193 102874 89693
159930 92841 157951
135550 74821 117536
94084 140940 95328
14337 69280 62282
48316 13894 133018
85704 51025 96702
83982 175039 31456
70703 177186 146852
180677 137154 128622
119410 36993 30886
52745 46336 79679
189339 172417 61492
44481 95437 91796
86653 50072 49217
159695 77154 94899
105293 142111 109507
110261 81369 66790
126383 170901 48054
102156 123253 154552
183518 150172 42522
75692 166935 106428
174534 81594 175089
34908 14601 58374
142334 195418 28546
118406 53880 32431
123581 57097 12697
40437 8178 18069
169423 85881 136644
16318 126316 195288
20919 63745 147351
145012 134654 196319
144770 34714 124009
17533 44324 96721
155637 124260 131157
170928 84735 64093
189776 9759 62586
150728 149650 112050
86498 157235 83196
82837 18759 53255
150758 120232 54400
37899 150887 32532
13711 131118 192948
115670 4773 14359
170365 156311 162437
20812 87700 9937
89119 26520 161574
165997 114604 140806
2809 5452 26064
84827 56777 67713
14524 31600 142780
149902 137964 56717
144208 111784 25835
82465 92024 169725
79859 49721 7455
136919 81846 89125
124150 143437 75103
87005 6866 24798
158096 171634 88759
76719 189915 155398
106913 199771 75445
46725 13511 110462
150505 124701 84909
13613 156652 82090
147389 148019 155894
116993 74184 160693
157315 157115 124843
152351 193083 40586
49356 169463 183980
143818 103688 188508
123125 3789 166874
9878 156951 25567
196686 92872 129694
68990 108214 122508
59072 34772 190818
10047 97171 22369
72694 80517 157782
52875 7684 123103
61468 8593 63469
72147 88767 51594
2389 169361 38173
4991 139618 178221
112018 171077 162211
171788 1516 96659
29073 87373 189629
93668 34114 91599
100738 113008 170478
175286 145579 164149
93448 148889 10493
69111 187349 132830
115792 24725 70710
156259 56142 29544
147714 65302 97319
156926 139083 109044
112126 24051 52516
26619 166052 162215
61760 132518 142021
156160 40150 183657
140413 150284 185571
5991 88576 16617
3108 138601 2014
