200000 1
165752 180789 165539
8206 137565 36725
61779 30348 80876
115449 114093 15897
122575 189495 63270
144073 95778 129331
77123 195926 60256
182171 47013 52908
8216 46715 161983
162367 45780 108547
188169 28013 99320
73195 174077 40776
82711 166758 161625
193458 12648 124962
174409 90325 46656
133661 133386 56970
21855 22365 143330
76344 148179 190990
129157 26196 192006
150798 186401 180239
164796 17093 88392
197729 85386 179331
128669 135406 80406
99761 21207 18611
101526 177411 136246
81548 171779 24574
42092 176361 132478
143155 70272 41237
25145 195516 188379
136653 68594 199677
67335 125833 51723
111982 132658 124496
21587 10325 22179
115303 128140 189756
954 43348 43593
160038 28481 40258
46284 89458 181882
78761 129606 10872
149705 153102 170310
164758 3523 142920
89465 119802 60431
129629 164182 148975
91717 188541 155214
118976 97741 8382
194802 188497 14158
112579 47791 40925
42690 188133 1327
32820 59316 26883
107497 15707 82212
19068 123400 103167
13083 55307 52917
156291 64204 41586
20274 124095 82494
43878 187349 128787
1010 35957 174318
68082 69675 111273
150957 53216 33737
151188 36363 115669
85893 137575 167527
38792 99494 141765
135875 27429 194291
113787 60000 119298
167328 192295 196268
42809 191122 119139
127650 10417 194087
83665 191880 19223
90100 199865 62219
18981 137091 41952
3284 45163 3667
76100 140215 41554
25979 159779 114512
110913 119119 48600
41387 112758 51813
69718 167013 69232
157678 188009 154057
83608 174346 78058
171896 47224 164360
27842 152132 25196
63121 174737 124290
138341 12426 44337
11412 77142 14059
189680 77002 137349
50817 178655 172425
64176 105956 158027
63415 149046 12922
119509 89773 97975
439 64153 60523
55098 429 23253
143567 114939 99809
164661 154401 108992
127822 143491 41652
150526 154937 163499
789 90635 74255
39969 67355 170012
27876 172514 89842
188012 158110 114732
181612 5707 168880
178819 69328 53896
196725 36156 98865
161053 1393 188595
186922 42976 37745
185592 68854 101634
106610 95445 185279
39002 76231 46942
170611 170479 54655
83511 77505 108550
140389 40947 113513
72215 22900 33354
54537 59357 199368
119278 146021 36305
154729 51226 88763
169426 193294 20564
58564 136334 52279
198792 185690 70752
73222 92816 19651
193795 188009 71896
112870 63081 178170
143285 48914 71281
124955 44761 111117
35762 179868 31157
192689 44050 98047
170266 146563 6849
95367 59323 67623
121359 131962 161030
41657 84846 197809
66693 77283 27851
9158 188730 85021
148553 49624 59881
151227 120929 67071
123117 192358 16078
16649 195611 123901
20914 188365 77499
55317 86610 184596
54220 20993 16454
44125 17508 79380
37178 184428 129881
48904 113893 2015
118693 126698 104369
134849 107994 104494
59502 11275 199071
17321 57598 197900
114367 55892 113675
66967 167425 118169
116016 13182 122668
174010 144900 169160
196845 172918 108625
52925 163934 22625
53868 52059 75867
68851 133274 159104
188210 198276 194944
87393 16823 182676
52993 122999 30538
143374 113126 162017
98286 64755 5334
48618 30864 181182
157665 95463 63510
19219 194254 182488
70459 29560 3151
140442 45039 78509
131086 37055 121308
174657 821 164178
3245 177993 36393
187405 56856 179438
170396 121365 173560
168843 23489 32252
198040 171034 79584
161149 62928 25485
134551 28862 170697
54453 125911 86596
174416 104480 151025
168682 4701 96280
1823 197775 61546
24581 44893 43093
86409 32592 40793
51789 135812 177755
78585 18204 6777
195084 185590 128158
107582 104927 115350
153082 124617 54628
126984 121979 89747
197339 38984 77706
177159 63171 65764
177386 166641 141760
126286 168896 27988
173038 137208 183112
195347 1391 140161
159560 105730 182779
28414 106945 84315
152396 60779 152580
159310 70042 80872
97102 56448 45858
24171 74579 119043
80792 199302 139242
118562 123257 1113
162327 94321 24451
17691 67659 128362
84869 69613 130729
112367 98047 46798
180072 166617 163179
147571 3325 168109
64471 83463 32749
166598 45603 25094
144792 153982 28519
37876 2431 103849
180246 186040 104483
30287 104152 173629
157973 118180 102147
35243 96934 90107
27847 136101 147768
139628 166357 153968
182744 15441 133772
113305 15367 97407
70808 54578 91930
24916 101583 13021
27551 62665 15312
55231 173494 191699
60397 153670 108468
138458 17977 183488
25068 163345 119964
43314 3529 175381
156706 161669 87092
48049 46538 39959
129433 120239 3452
24123 23956 174304
84202 16787 24520
67729 69685 178845
76266 116904 132862
35189 114030 145489
91851 90391 148507
185324 113009 140305
143902 181439 153647
21290 54122 169031
68346 61172 170908
102038 140851 89456
91008 83004 166747
