200000 1
115724 114248 181739
117790 78668 131536
131122 7889 46410
1879 50038 198731
35266 184628 10799
72901 187399 18876
79325 119315 114411
46990 144198 65511
130979 98105 91732
112909 69595 193618
174904 12432 84930
27969 123542 108936
71072 19561 122642
56327 141673 150745
184691 78585 103
144495 74345 107544
121195 21718 33316
21156 53264 57244
173923 119102 151923
10554 106622 73343
170495 5328 38081
80986 150195 76450
165703 76624 193023
45405 137367 11175
12677 128935 46819
125342 132851 176630
57248 167458 84453
27475 199861 30457
97446 37294 59586
123462 52400 101791
115501 192610 19517
123453 44953 103709
186672 24310 31897
146069 76171 90280
113321 169284 133664
116367 97284 144572
128614 20046 66783
33331 117606 2648
174087 134071 87527
7332 137591 84480
109645 142088 110990
114003 186657 145274
180034 54125 72940
146621 169203 171409
48287 165110 184863
187677 3358 146197
54348 34967 191303
36507 9976 177433
32366 158056 109578
114490 97405 155572
45116 171237 5265
52405 63945 31361
77753 175662 35273
120396 31967 96095
100337 125321 130980
132814 166629 68145
16849 135067 188629
152675 181541 106206
150408 60531 157399
162268 93838 187730
120777 65856 15207
58311 97458 179644
187604 58965 104006
107499 159813 177422
97504 141292 178168
190728 182116 103936
44222 74016 19271
78357 6667 50254
128213 169969 96960
85202 136798 192821
119231 46788 122804
163412 90209 196538
194685 101601 159801
148300 65856 167587
90461 32563 79015
109982 76360 5819
80820 62795 86492
188810 171436 36626
196952 72670 159032
100588 193281 17403
68662 120322 5218
131094 173378 152141
105540 153845 191489
80688 81356 1187
175274 41622 138435
53565 168739 131420
71201 8554 9433
163178 90284 3419
42552 95384 10297
27257 43377 48456
11297 138990 95067
76778 171104 12237
45522 8346 103741
160991 34572 130969
196713 188721 117919
21960 38763 163553
120964 48811 9608
16532 198678 91610
67962 142693 111167
64463 118476 179584
101878 3870 104146
129310 123503 112595
50204 76026 150994
151558 150917 7189
133898 199042 74389
181808 65592 107021
7641 41378 174323
94764 198295 61190
94470 46826 106186
114806 145939 21328
179797 149902 74811
177976 146051 168958
160002 26598 147114
125314 2592 191143
14504 105070 115137
97069 55817 66406
127650 196999 76077
144478 198016 153434
81007 58356 1632
46241 143468 126950
113557 157534 182926
139668 8853 190770
147511 150993 190384
158008 182571 193064
166716 29053 109252
90863 97088 34616
8497 127669 188362
51584 87561 86804
130349 157811 72264
85947 1760 181749
49676 165586 193032
11859 81733 92884
177804 180371 105685
106274 139417 191090
121101 26393 185026
168717 189153 46096
187314 301 83298
73062 128201 42936
191414 3514 131729
24022 120158 99826
163051 91794 120361
114838 72915 20624
179085 129831 69582
14799 114557 124067
98806 184083 145187
34125 128023 183618
86051 148241 116115
45675 7295 86986
101847 31681 63625
113931 24951 9945
122625 24808 12215
33838 98213 159891
114099 69869 154771
124396 155795 179165
116487 138718 161494
188117 74223 50661
166696 2153 61371
43153 150732 169303
40621 27363 198918
148755 188704 153833
82575 194756 184634
121821 87108 153616
27490 87977 46754
3590 84471 148489
82576 197457 85001
77579 51867 44433
121353 171617 170050
109637 128759 81837
85762 193248 192033
70315 16051 17700
23866 97403 54079
175470 7519 15679
26969 167362 164602
5418 134188 123152
55393 178793 197554
16936 184305 75688
37727 128264 42446
58694 138727 147167
194130 181404 66229
148155 78766 112528
32707 77124 128085
133608 111558 178138
180464 83460 137824
60409 109399 17824
101141 6277 154250
143560 95465 6794
50286 189267 128204
177490 138348 92418
61607 29918 8036
104058 69042 43896
168026 35194 99027
38528 191024 140255
150391 116063 96925
901 152897 118381
48760 152169 62925
2416 33251 123807
24921 186648 165038
111462 145335 41970
60834 103570 173523
19788 79493 128363
147446 89565 67856
47576 162550 138192
112507 169893 144830
69018 129624 121517
169397 178236 15611
174230 15774 133713
37880 162196 150312
11068 158045 77902
165157 169351 196009
186631 47953 26620
138586 116496 29800
178195 195734 152246
111804 172560 157715
83325 131887 3739
5073 151881 30938
9085 188994 174286
180601 102758 199474
157015 12057 161783
22220 17202 96084
155143 94242 195329
114965 44700 50174
25930 114225 170778
10452 40185 26225
164896 108921 98613
138400 93058 194225
157607 180439 93835
115184 173778 8457
114968 93831 116821
37368 161321 83460
49261 17836 22740
160548 186412 136757
141524 187724 181898
193195 75810 19312
176326 174034 115774
156601 93240 169998
85575 51211 32700
142148 71806 106285
57415 193705 74067
68077 160296 194734
37788 165251 43477
107832 93455 60405
176641 35219 11610
80692 52013 170605
187284 81910 148349
54288 149796 187201
110734 130416 20893
116988 32632 10212
184010 22693 177246
48283 175632 13322
