200000 1
140017 194802 17194
61617 55743 73838
159679 95638 139529
193644 37710 37254
41475 81437 180264
107940 9310 195730
76737 105876 143912
98043 95790 157813
80508 97356 13390
110286 125889 149816
145858 27354 50246
188410 37599 55878
90596 58584 143709
1088 159314 98865
53192 195171 184198
136041 182954 114731
149404 150299 24983
182510 189114 19150
112837 169382 150601
158059 172696 113941
128697 152748 77883
165173 131233 196064
136046 41436 59630
89104 154482 89460
155089 146918 119754
79364 42224 113209
120450 176256 141465
55396 154177 128442
60376 193250 108551
124569 165393 128360
52612 128841 164584
156766 183631 63192
101337 182519 117234
197960 115437 84096
97924 41201 197822
159621 49443 83582
76587 45504 11083
109916 39084 50257
64412 64369 150971
83297 199303 146910
165470 188757 116693
181448 104823 185260
75489 128194 62785
10061 138628 168744
74439 30287 9807
127115 82424 37026
53734 78748 6384
137410 66659 38286
175119 77576 93499
90481 75288 36549
90334 76089 177834
94422 9837 52673
74006 122328 58394
197431 24191 199524
166625 129938 118287
45547 117356 18929
166211 125784 153261
165126 137303 12946
103290 152799 164288
171774 23143 135121
17903 42337 93813
149484 112200 141854
183283 199067 162783
60437 148520 2703
141178 131405 154483
178879 41851 41179
190759 173245 172364
101419 136952 173599
90618 56052 194152
112210 162906 43353
1697 10815 119848
184684 60001 196592
134013 194991 34644
6252 10510 179177
70231 41050 71061
175019 59242 70195
90849 167640 166202
143814 99519 35421
64039 183686 107635
121850 161309 31386
50198 101062 127385
77002 25751 51780
76199 170237 65764
179958 45316 53590
164147 79060 179635
154888 77182 83057
107134 104184 172232
43115 5478 61272
29995 85211 153673
183324 113822 147956
91230 133744 23169
163911 80333 111440
75505 61618 189468
13743 194207 119005
118526 160734 10990
87460 174659 192880
61039 87284 14701
100649 67435 166143
190683 77754 110387
37175 163599 108904
68956 177529 124285
155102 180394 113643
30232 22462 150382
83439 98683 187882
34834 47770 170573
198674 113606 105584
172204 91363 178562
163040 174929 110887
65145 305 87325
90415 153959 91104
91428 26913 29264
175228 108760 176080
62830 54486 198128
133400 170615 27917
168608 56819 158775
125096 9691 25877
130252 55266 147845
94724 83934 156487
136989 149648 82394
17467 104417 195367
166074 170670 51166
182304 149190 89118
114966 167218 93786
153224 124533 173049
63021 39572 103420
567 84696 84645
116188 96017 197847
199350 196638 47865
176827 167468 47968
2618 179836 112621
136201 151016 59378
29733 71015 116123
62385 108175 62219
119350 103643 174533
4844 36846 138317
103245 120599 165134
190553 108630 100606
179450 75167 82111
140396 124125 87496
29128 63545 132932
184084 197275 147770
75483 125360 117997
125331 87790 71493
155714 199764 143278
196663 127414 16319
15248 176952 84575
142623 190425 37604
114936 178739 20220
172998 154368 54736
90301 156064 62181
58268 64216 124294
186839 6302 31904
107374 68691 5292
178758 173520 185298
122010 63972 195148
23474 195869 17290
76358 59846 118677
102132 174961 76855
144894 178806 121177
84969 171515 28908
116850 163125 180044
54913 131757 100963
103428 45511 85771
155872 195583 188919
101859 99254 89938
188925 11693 99880
11006 152655 187525
77921 161396 164635
144794 67363 90856
71652 198681 139288
116799 19336 50023
34017 76642 32010
19323 173974 118671
6379 125274 159106
8872 37355 162259
98908 67985 78261
85694 102631 51848
91136 116890 143545
2214 9777 162217
132256 137932 69324
9762 142320 52115
80275 33474 115021
66309 22034 59274
140803 115739 44993
199686 28296 19571
191542 154746 174927
1512 161224 108120
68521 120263 41413
63927 81482 177447
146100 128236 125841
187125 16396 66803
57151 97176 108744
77754 147726 242
57905 152320 14690
109908 7255 102525
153397 131417 45372
91740 27566 10131
3431 146591 193109
53047 82785 112854
170782 103058 180113
110748 152897 71500
4010 193972 147257
191145 4388 119647
36420 1100 84089
41374 197858 65438
80014 8549 192609
146230 18393 48314
194103 28943 175077
72820 130922 154314
110407 31133 106589
96276 121017 43847
67802 139174 160965
11140 35632 54352
7343 76101 54654
86215 103292 183463
120776 6169 28043
181139 129423 19123
150823 12421 54741
166816 149213 99388
196215 103217 184424
28796 31519 182642
170421 122247 69172
99322 46035 138983
120298 135991 137804
100034 172089 12816
104216 39347 81130
139683 195607 163079
75019 17908 177001
174088 183479 23820
50375 9075 169098
127050 16676 197184
8416 143089 162032
109250 133233 129384
133776 148143 21540
52576 181809 68400
150615 184119 27153
38351 74560 84005
124098 17617 37449
134202 18744 59066
109151 13903 59774
60461 106813 73604
18390 105026 78922
89478 56434 17342
124148 63233 177960
163341 194690 188806
147856 43113 58424
189664 192280 7518
84716 107032 92671
52746 7590 79596
78698 45938 12324
48967 8418 109178
168809 180892 177461
96854 55749 142646
65259 148676 171872
179066 49034 65843
71815 144918 108218
168479 9461 48871
84583 51656 107195
139293 24009 32747
41510 150543 50752
79325 2065 14142
175243 1128 83976
89355 186200 125250
42724 173968 174968
97517 149809 57918
94311 39372 99095
41520 103664 174170
131960 134563 38994
56130 49710 19366
8919 195358 633
101537 155145 129683
159426 76111 48320
197626 182689 30200
150513 84231 77823
70557 63837 126990
42172 69470 81779
158293 22180 162357
126341 27759 69051
36281 144996 169645
82854 89433 58779
140490 171407 42462
82463 111295 188220
111791 105305 52368
2310 107657 139690
41595 78779 151475
38558 27745 183957
170508 183411 162521
36841 197431 92817
124974 95170 23031
53846 150270 7446
54711 182060 154536
89658 67116 1664
50482 163580 199786
35463 7870 134031
193211 8701 43934
58916 170865 144745
49218 90562 96012
192095 166474 89620
178327 168095 169245
76704 187279 174332
195896 114541 132639
168184 3468 88115
97216 33290 8581
31299 31312 70891
175688 192919 114788
193960 163245 130430
52158 14200 145208
118821 127995 106023
171144 113303 49117
55316 98581 83911
147504 49762 182102
64451 182618 63712
174974 12745 56009
188123 149869 150493
183192 119681 97856
74721 96374 69897
35080 195843 39209
80051 66464 94035
188255 137869 72536
165121 41049 61072
175926 23712 44800
115800 95444 83385
34138 75328 20542
142049 110154 89321
82061 22712 162574
62075 153908 171872
175996 144211 165267
25581 77139 115971
101133 121060 181907
30889 16361 28761
122484 153855 175481
89413 152829 144655
141505 43645 43794
74252 2843 34357
173033 8444 41360
58950 160594 157375
69820 90653 134922
104461 179572 1414
15736 134148 4858
24851 104793 2052
196475 109212 22909
64992 72796 158363
39921 125264 130967
64520 197084 128847
118485 62227 27116
174230 1661 154695
39992 39897 170056
78224 33381 112528
143639 10716 97304
149647 639 39002
46286 23064 101615
189051 28155 131193
21552 117327 15490
91916 187340 26917
137409 17157 86700
84466 105960 134010
135026 62021 138027
153133 124940 132601
42210 47002 168097
126004 187894 161029
103809 20375 169812
101287 86441 167399
78154 60496 56622
171102 21676 46283
78942 176542 28029
159152 30347 81217
139949 140768 97460
102397 4565 185853
171362 155892 43561
11415 187100 43734
154593 106434 180501
2804 31864 129227
143850 145713 535
187075 4804 8441
53443 148848 178993
83930 14176 52518
121259 103343 49801
141892 90413 86522
193688 150883 17322
188754 100244 105217
103922 122245 29825
94828 183936 109418
68537 27092 187040
128841 195999 10635
105198 142158 51646
58285 136548 159386
176780 52795 24180
76707 141384 178613
68025 87139 130817
45036 98181 114203
45894 94034 154440
126521 56282 153457
64394 93851 105485
68829 164362 26751
150971 132498 120764
4971 179164 116400
48349 27857 165282
198487 113948 143445
2840 186740 48561
3939 115929 104035
195406 101469 153024
184183 45157 152944
66266 164592 141129
71618 101400 89594
19333 101592 152746
19579 101710 70112
136160 187265 55525
161461 96740 188903
22015 112091 177951
98104 187135 182454
81614 1374 120612
121841 4037 56730
191961 94976 74018
73540 54625 48643
32849 8640 24297
175007 126275 102021
49704 53023 126258
60165 197214 165848
63032 90530 48853
81705 85417 118937
102145 30481 118161
124636 110303 82759
8551 113659 196296
128567 48126 90566
125817 83440 120576
89200 157196 30751
66189 126341 80803
131357 120269 109118
167570 20500 99007
83477 150670 143923
68135 190969 519
63869 82974 129906
186279 154070 77713
125243 117967 177683
13595 43536 141271
127666 79034 172178
37155 146767 35766
172696 35640 170064
153543 167682 78257
43173 92521 187984
140878 153689 157102
13929 143601 158779
66518 4233 60024
60695 171510 80157
39048 18252 100476
7657 76260 191461
19645 42078 73868
139717 10537 25385
9055 122817 163423
195579 91065 69088
142704 96890 177422
18394 59338 198694
84563 53073 44313
22240 166105 30523
108427 106901 105248
59444 39332 58308
122388 12630 110635
14379 148718 35081
55939 33833 161059
121392 159295 161909
81122 94120 173398
27763 163489 59290
153290 184239 28919
119999 87972 9258
173773 148896 169819
72521 94362 189503
23727 158688 59133
107123 180444 154963
6851 22360 64827
176609 178179 120265
20569 110709 53014
20647 62384 180514
155651 167208 126646
172746 89924 52489
61718 22758 44260
131418 187880 81800
175245 81961 175887
94590 177799 58896
66447 121005 85576
34078 50447 52597
58546 199732 18885
78455 75124 146480
43061 191299 70689
122205 144685 164187
159394 158114 49114
