200000 1
3752 73988 86748
114626 50961 169696
117062 183173 130565
55139 136955 44729
47660 165623 54245
89390 110110 84871
183446 86696 65854
126118 189011 75684
167173 20890 156321
171223 13350 22590
165661 42693 108216
38030 21913 175894
38237 167570 184765
64449 151135 157315
128035 76257 83969
157114 20001 54572
112349 189380 123686
165193 98620 79697
168163 168258 78501
27907 36097 169283
4644 184597 191754
111927 175028 19368
57811 121964 178931
194857 83150 43512
53715 144938 53268
181 176828 122754
169514 135397 141045
114351 133213 115368
183265 106407 173682
6331 55687 159326
9025 179505 184762
197792 105602 99567
66791 48307 32338
180424 17291 127160
186700 60245 59919
5623 101203 36267
49376 33330 139487
84470 50238 178382
134494 190935 182785
189499 85349 171385
16362 115849 78088
74783 95700 115740
173773 170172 182492
167738 159692 4982
68403 10140 77112
47290 177090 52063
188909 91784 175661
99172 125726 36159
118933 84178 26846
190123 53054 140052
53617 134848 89282
19390 47984 169777
29509 143630 158182
155051 124603 8377
143757 54378 97000
45479 183255 78696
103968 110711 114301
126951 154352 54219
164772 12683 11179
171259 159015 78594
49601 168816 172432
154450 165649 38725
194323 129062 33561
173522 120374 33628
82029 63584 62284
186032 26515 60902
35769 122691 164799
14192 98072 57555
82834 44586 53982
36988 184363 90346
79681 160420 143145
64888 63012 1732
110535 181684 122675
137978 1743 151695
66245 187152 154980
180137 163437 165515
5334 159459 22328
53895 52915 94544
42703 10188 142527
61871 135305 50503
120577 75293 108251
21124 190540 47085
78062 92124 109444
12374 184716 136531
163217 77189 155591
197155 192719 38624
30336 146373 161219
141102 82124 111373
147121 128961 167019
15583 93105 70696
168744 131021 3847
24566 162462 109330
81114 75062 111730
32408 96872 131905
196823 150009 172445
35589 122199 112575
41926 16649 102283
13186 33383 176232
97061 145677 23315
46338 96139 61552
173497 30943 49186
34434 95333 62427
180875 91086 139894
50270 180048 194691
178644 187741 192931
69816 279 155414
16643 188034 122898
51237 105018 25878
95690 110184 171965
122888 173296 93911
146896 66605 27829
38802 190432 155780
110843 42212 109340
163691 63527 114458
78749 196181 67051
133513 147669 118250
198117 133432 172525
149279 27183 72860
78590 30078 87490
35232 124335 23399
138655 168968 35165
148081 123775 148186
165290 54701 53447
133252 5442 96854
197677 180409 11546
146332 193996 101074
8918 10024 37510
177691 56484 178198
22247 113199 73807
