200000 1
160642 72146 128697
14622 198695 117021
143480 199016 83479
109991 44181 71719
80711 16144 31155
139692 114413 72694
141755 1293 131896
1092 87722 190207
163830 77491 153733
192549 126811 50410
62159 39341 5675
81170 90979 156884
8237 56056 34867
34001 189692 71886
53786 132902 84566
127799 163119 166171
60481 4125 164675
153393 15325 75958
199013 14293 183964
69990 168570 20618
52720 67614 12793
102580 51660 155704
137115 17687 91043
99988 70576 107221
121976 120952 5018
121777 96598 131177
35003 97481 10640
38838 99840 22129
40658 195753 197676
156281 165767 184797
17200 29576 64840
152965 183574 117971
86050 41901 126580
155669 66349 14378
51904 50736 134960
103723 175903 35248
192731 9217 188085
45722 159252 125285
28235 93216 35501
175647 175496 134653
133873 150114 144631
184838 93578 156194
151096 29171 172900
195484 162366 73072
188657 58254 175613
50430 89436 143032
115224 111047 56122
69136 686 94205
40755 48450 148044
34871 45782 27897
117339 76024 45652
43240 190341 89241
128202 134969 177322
198543 72389 66109
187567 199717 279
181093 80113 119802
99807 9714 100443
168585 32056 84119
184547 199721 115240
83995 36253 193875
65715 168425 67812
64010 111609 136157
192788 95843 140459
117745 35064 21979
187671 180572 69323
199409 51736 11556
57525 63406 101959
162747 81261 134790
76360 101127 101269
27675 26528 48576
183793 97448 32224
93174 36267 148105
151294 26791 164550
91501 162014 150984
112161 161581 50010
162151 164446 28505
85330 83385 119715
158608 154016 54350
10380 31004 103580
148898 174322 197164
35542 56187 78514
154395 50547 58922
92947 186768 192137
116896 96854 141429
170578 32041 106423
81635 51619 86639
182501 23016 53000
165353 81718 103147
193509 1985 9400
43069 29886 56243
144994 831 64892
144496 40383 51075
73618 48127 98489
140182 25937 126155
128780 130483 100107
12226 68766 163504
79430 197664 85184
168650 24744 73867
170381 183648 61531
193542 145089 14184
86222 176353 124945
74497 158800 9417
91976 195109 170831
65322 84243 194977
42607 161408 148210
176509 124440 133786
31092 6301 98253
110400 144706 71567
98738 94457 178279
50017 17546 120402
137890 934 30202
187383 28796 194087
24722 42698 5173
152147 185078 27975
191728 31325 112955
135177 79788 54559
149369 73839 71842
129804 71591 22478
157101 159007 20853
156114 138689 5290
109232 156773 162291
40077 175850 83452
68403 188169 87565
100660 10022 120447
122328 102761 136108
