200000 1
63688 79387 101546
193226 60790 34884
185112 150818 65104
26029 100122 94999
161522 2989 190668
62647 143485 17073
167501 59011 113978
57112 173909 198191
42431 157099 151958
112009 24991 42576
197163 130611 163459
26046 62168 155129
109785 97133 48583
189515 70149 91761
55172 16301 61581
67520 49132 134117
102122 35724 24993
62743 93529 136101
191709 196584 42744
14142 92762 170341
20841 75938 55781
180210 27075 118845
87193 104542 89125
134099 78379 938
192511 80902 38100
121461 125357 149643
123340 153736 1526
196736 125801 40676
119318 65363 16047
64989 11648 109022
60229 16542 93579
95434 121115 175749
62421 143010 104631
170577 11108 162633
115408 37019 110597
64523 109003 45822
96919 6986 39405
49207 63042 184092
139304 95926 30022
50883 25154 75903
43643 33766 85905
37667 101380 179688
189841 159336 45231
125766 66569 104634
177149 135246 2470
146879 70035 3070
45268 180908 44000
133614 93929 148575
30358 39387 9451
66109 52055 149039
16971 120953 168954
106858 168491 34976
62482 23783 159650
8110 156218 38796
66314 36745 84382
127617 147481 74606
37899 155466 175820
57953 9636 58407
48690 144533 92270
192127 22522 21306
154175 150749 134378
158226 88446 179471
21389 138646 90634
38577 148440 148084
125880 6393 161277
99553 96050 36119
89369 86724 172884
124245 169020 156877
165032 181752 36038
118939 30377 51151
21983 6297 89900
64839 70512 151288
59145 74610 172997
118195 89419 102088
29883 137934 197492
86560 125883 159268
24749 139072 134397
145059 108994 92435
183003 2268 113483
176331 135719 131842
131758 97212 129581
92157 112246 1
166282 154044 152917
183361 128381 93060
155555 152253 113880
95343 67281 34980
151941 46886 84784
182877 152007 194715
13225 134174 91261
65510 60347 79371
35699 113364 7871
183983 10828 23288
82344 3255 128734
12730 10974 166473
62124 72383 148515
70180 182166 167883
26336 37026 158524
81557 60770 59182
144667 61471 197564
83154 119535 178886
62818 146359 77400
69815 121201 12427
35731 18670 192043
130818 132574 160857
165416 71567 38387
46525 71027 92081
113734 105317 135697
70545 57838 195126
164396 69891 192717
46932 103762 62449
29358 142141 155984
158468 75558 112654
147050 53485 5737
32014 37174 176669
91801 18479 122697
7587 35793 161490
29974 74341 123526
34380 164809 57732
108009 30707 67356
43250 62646 101938
86175 35972 26087
168904 102259 185849
170985 69891 112938
