200000 1
176381 130265 101204
183182 124918 37527
193045 174384 106157
63254 88990 121863
24365 15847 70441
62913 162457 51421
29469 128249 66345
189133 132250 154883
109783 32754 75717
131459 83113 28124
176265 16308 183302
20212 129698 148988
52341 163638 45868
133737 120565 152938
94673 17535 16744
46327 159204 7717
185827 67504 173731
134994 18759 181852
85945 193592 152310
26377 103627 70965
50727 20509 5680
651 34799 143047
43719 178298 88340
198664 72901 38239
172614 123771 136407
89488 44407 61183
191942 55906 167526
157849 34048 100635
78375 70598 101534
24987 37679 97370
10574 98895 120338
1193 124456 1691
131869 58107 102666
102276 190882 90925
153891 155292 100926
169350 75177 149333
52099 65112 24606
109866 78301 141452
161966 95464 171213
154971 170098 111295
169339 53273 164001
143914 76655 142413
51105 45198 10342
144936 85039 98061
5870 25595 55896
166192 10338 176261
170440 86764 68076
30761 155597 13748
93238 161468 70599
86861 182918 67273
131684 61406 453
105246 105017 66985
65383 60568 155060
158938 37734 153517
18672 106691 117334
194505 36832 64353
118273 134541 96867
1425 147407 198279
106587 155958 57604
164497 156463 129042
40145 131094 197401
141033 119823 176171
56755 89494 63284
34429 70291 78256
51240 177266 23580
51523 155955 99376
31948 199486 76427
71504 191418 174576
184495 72670 45745
78898 44231 116009
140959 188492 1902
193389 186767 94983
116611 162645 54235
9247 157913 71851
93763 162460 19074
105094 165504 185258
15678 171094 173154
90668 32309 111949
61545 108941 39596
66362 157051 195983
193615 179166 102472
177157 142825 198882
4551 7034 84241
102490 169835 123434
184932 136104 14869
11811 156418 14784
188453 199297 1622
55145 82495 70448
114080 89011 76107
97804 101260 154555
105447 165888 91360
155705 126691 20246
74853 179260 6769
170871 158932 61802
34176 121489 55059
97932 127236 72530
93155 172158 129164
62548 69417 1183
103058 76116 171606
63352 167055 91095
158354 189368 136288
32275 61334 133682
151217 59173 38732
46713 147697 103196
52269 33959 54258
118864 22120 116086
63781 152864 7324
113526 127191 117269
15404 64006 87560
156888 39341 74626
184301 60003 15018
179074 90222 56440
196233 195540 38951
187240 173234 56616
33402 56907 141786
154103 15459 16824
167300 105485 17938
39772 149507 67328
11120 67509 108818
69105 36836 70668
38057 175919 100049
100823 151725 69725
171942 78974 135864
68201 124508 114344
29925 147382 11174
177227 149119 113109
96425 32514 189551
120994 118009 66753
182613 92063 148697
126661 34244 146620
13153 23455 16541
175963 153193 130060
162351 72936 108460
126631 8393 31977
38872 132147 190568
80510 87512 168959
117555 52557 14822
139525 78876 77359
52272 151961 2867
161905 46834 52877
37737 54155 19916
55331 179082 21667
112862 144750 24932
123016 65062 35373
79842 73952 65890
111752 129055 176924
118388 96785 69024
73690 110944 186259
20387 50888 157037
70520 63337 154989
26912 10077 168524
115158 160909 184309
147862 185600 39283
44256 49460 65387
122091 123825 10381
143291 115802 86534
118807 110341 5880
143837 35214 3821
123600 186600 75720
100950 152308 40765
127818 164565 129858
20182 118980 128774
198866 136096 60706
35765 149448 74062
9640 175341 129557
48943 28770 25228
169228 47606 158464
8854 90691 13998
185600 79048 86775
107810 41717 54804
38550 22342 122502
183798 176787 109394
193477 167909 85548
130210 28684 116530
24585 162287 77915
67944 127331 49456
176536 19328 137530
39141 176305 91900
99648 33036 136227
87974 159586 60667
156605 37527 114469
105190 93684 194759
177775 112059 77891
108828 136763 47914
164820 171110 190450
19037 92704 138791
46460 11865 135839
28977 193757 97201
103357 174314 156903
23444 133698 15346
82391 35139 117470
162053 18420 5062
293 188832 131849
175646 147305 186365
44924 33237 77027
37232 191468 144476
162264 127558 46428
144867 31711 9692
106912 94445 118933
48418 100596 122474
27405 170712 33637
59986 64180 63014
183482 103017 72343
93167 115832 86116
32898 2004 426
29570 80434 186798
5293 118372 166480
28122 92389 80255
9833 154422 75055
164766 33833 95049
124651 119164 45987
190867 14568 135920
117848 149243 173306
50103 135844 50510
153773 71501 3638
17711 122415 89965
139798 133152 163279
106354 70896 114640
103425 51958 111470
147242 187493 159978
198769 60195 27379
132674 187676 107108
83368 8978 191089
154494 2104 138844
185263 124864 51757
20976 123698 65569
153197 112255 49890
31844 28374 157624
195710 125429 103167
185018 40322 177946
198422 152474 175847
95374 89578 64435
127053 116542 26608
166826 100055 121061
105120 42560 94437
94407 184803 96835
49422 178200 89796
62930 132030 148182
136288 24526 37889
150225 192044 182940
66152 93376 173889
2516 119237 141892
15100 25440 108896
97882 142452 94899
72490 177204 41324
27183 107065 123906
152975 27861 134119
55984 199655 167165
181873 88752 109640
100701 181286 47909
122690 96008 170491
168198 55410 138159
114110 4594 117725
174242 70234 182724
50769 55895 4864
110956 120770 73343
89783 147445 64557
177778 107873 50098
88245 81439 60125
190954 60548 41761
61125 100793 158591
106536 24777 141380
112358 58812 23286
22757 9381 145354
141919 79992 95128
149799 72543 179729
124378 5773 134896
63118 69970 60591
79451 79665 150652
5781 77487 41772
122632 174829 178927
41339 141433 28805
96957 195680 164656
80937 107783 142763
103229 19642 149914
192258 85317 67586
134413 106562 134650
132247 58419 127970
66752 14609 69588
11106 59044 177498
74300 197397 83167
68424 184449 141864
61660 179279 52420
110260 98564 95746
166588 48533 29283
128817 156989 33296
28645 4561 57613
164447 147793 49327
79510 36735 94091
161873 102453 111279
77878 103155 107606
67713 12343 31446
119913 117201 73117
129962 124598 6940
6149 34963 62850
158894 185829 152429
188543 97543 161757
128285 165324 3754
76493 11726 128503
15393 141383 154600
132972 155743 172816
66253 67397 67887
14369 141633 88987
123211 142922 45756
97092 25556 4413
20317 16685 50175
34437 42761 141905
25226 162779 151134
83258 121381 29286
70070 185170 155696
179281 27139 115327
1173 190823 166659
198215 118927 140882
112854 10881 136279
99937 161099 37002
33507 65755 41697
154583 184781 146630
166864 70662 136457
19694 155519 139351
99429 93412 9900
114834 177374 186310
170287 119854 36250
50223 122812 174091
22740 102575 106457
116258 8895 94871
152643 165255 68256
5910 76319 131915
123417 153002 93725
55621 114284 180287
28252 60510 110960
12002 43653 111292
48609 191360 157166
135477 193250 146242
157912 176192 157918
138725 10763 97539
30725 40544 123391
119548 53342 17190
